UserID,Channel,Duration,SATimestamp,RecordDate,RecordTime,DayName,DayPart,ChannelCategory,Name,Surname,Gender,Age,AgeGroup
2360384,SawSee,1899-12-31T00:04:42.000Z,2016-01-13T16:06:00.000Z,2016-01-13,16:06,Wednesday,Afternoon,Entertainment,Robby ,Curran,male,37,Adult
2360384,Trace TV,1899-12-31T00:00:36.000Z,2016-03-16T14:10:00.000Z,2016-03-16,14:10,Wednesday,Afternoon,Entertainment,Robby ,Curran,male,37,Adult
2360384,SuperSport Blitz,1899-12-31T00:06:50.000Z,2016-02-23T06:48:00.000Z,2016-02-23,06:48,Tuesday,Morning,Sports,Robby ,Curran,male,37,Adult
2360384,Channel O,1899-12-31T00:41:06.000Z,2016-03-01T18:37:00.000Z,2016-03-01,18:37,Tuesday,Evening,Entertainment,Robby ,Curran,male,37,Adult
859641,Cartoon Network,1899-12-31T00:01:12.000Z,2016-03-10T21:09:00.000Z,2016-03-10,21:09,Thursday,Evening,Kids,Randy ,Restivo,male,37,Adult
939941,Cartoon Network,1899-12-31T00:00:07.000Z,2016-03-11T00:01:00.000Z,2016-03-11,00:01,Friday,Night,Kids,Lucas ,Pascarella,male,26,Young Adult
789167,SawSee,1899-12-31T00:00:58.000Z,2016-01-01T02:32:00.000Z,2016-01-01,02:32,Friday,Night,Entertainment,Abel ,Holt,male,41,Adult
789167,ICC Cricket World Cup 2011,1899-12-31T00:00:00.000Z,2016-03-23T13:18:00.000Z,2016-03-23,13:18,Wednesday,Afternoon,Sports,Abel ,Holt,male,41,Adult
789167,Boomerang,1899-12-31T00:00:21.000Z,2016-03-19T19:27:00.000Z,2016-03-19,19:27,Saturday,Evening,Kids,Abel ,Holt,male,41,Adult
621148,SawSee,1899-12-31T00:00:06.000Z,2016-01-12T13:32:00.000Z,2016-01-12,13:32,Tuesday,Afternoon,Entertainment,Eli ,Arrieta,male,32,Young Adult
621148,Channel O,1899-12-31T00:03:15.000Z,2016-01-12T12:41:00.000Z,2016-01-12,12:41,Tuesday,Afternoon,Entertainment,Eli ,Arrieta,male,32,Young Adult
905367,CNN,1899-12-31T00:01:14.000Z,2016-03-08T14:53:00.000Z,2016-03-08,14:53,Tuesday,Afternoon,News,Abel ,Creager,male,27,Young Adult
905367,Supersport Live Events,1899-12-31T00:05:48.000Z,2016-03-24T12:38:00.000Z,2016-03-24,12:38,Thursday,Afternoon,Sports,Abel ,Creager,male,27,Young Adult
905367,ICC Cricket World Cup 2011,1899-12-31T00:18:36.000Z,2016-03-23T12:05:00.000Z,2016-03-23,12:05,Wednesday,Afternoon,Sports,Abel ,Creager,male,27,Young Adult
905367,Supersport Live Events,1899-12-31T00:00:28.000Z,2016-03-23T10:39:00.000Z,2016-03-23,10:39,Wednesday,Morning,Sports,Abel ,Creager,male,27,Young Adult
905367,ICC Cricket World Cup 2011,1899-12-31T00:01:12.000Z,2016-03-19T11:35:00.000Z,2016-03-19,11:35,Saturday,Morning,Sports,Abel ,Creager,male,27,Young Adult
905367,ICC Cricket World Cup 2011,1899-12-31T00:02:14.000Z,2016-03-30T15:50:00.000Z,2016-03-30,15:50,Wednesday,Afternoon,Sports,Abel ,Creager,male,27,Young Adult
905367,SuperSport Blitz,1899-12-31T00:26:44.000Z,2016-03-30T09:08:00.000Z,2016-03-30,09:08,Wednesday,Morning,Sports,Abel ,Creager,male,27,Young Adult
905367,ICC Cricket World Cup 2011,1899-12-31T00:00:42.000Z,2016-03-26T11:21:00.000Z,2016-03-26,11:21,Saturday,Morning,Sports,Abel ,Creager,male,27,Young Adult
893026,ICC Cricket World Cup 2011,1899-12-31T00:25:04.000Z,2016-03-18T16:10:00.000Z,2016-03-18,16:10,Friday,Afternoon,Sports,Lucas ,Deblois,male,32,Young Adult
893026,ICC Cricket World Cup 2011,1899-12-31T00:05:26.000Z,2016-03-23T11:03:00.000Z,2016-03-23,11:03,Wednesday,Morning,Sports,Lucas ,Deblois,male,32,Young Adult
894558,ICC Cricket World Cup 2011,1899-12-31T00:00:58.000Z,2016-03-23T12:19:00.000Z,2016-03-23,12:19,Wednesday,Afternoon,Sports,Jacinto ,Tancredi,male,32,Young Adult
772333,SuperSport Blitz,1899-12-31T00:00:44.000Z,2016-02-06T12:54:00.000Z,2016-02-06,12:54,Saturday,Afternoon,Sports,Irving ,Crotty,male,28,Young Adult
772333,SuperSport Blitz,1899-12-31T00:03:10.000Z,2016-02-06T06:52:00.000Z,2016-02-06,06:52,Saturday,Morning,Sports,Irving ,Crotty,male,28,Young Adult
772333,SuperSport Blitz,1899-12-31T00:04:42.000Z,2016-02-06T14:51:00.000Z,2016-02-06,14:51,Saturday,Afternoon,Sports,Irving ,Crotty,male,28,Young Adult
772333,SuperSport Blitz,1899-12-31T00:01:02.000Z,2016-02-06T15:05:00.000Z,2016-02-06,15:05,Saturday,Afternoon,Sports,Irving ,Crotty,male,28,Young Adult
809492,ICC Cricket World Cup 2011,1899-12-31T00:00:26.000Z,2016-02-26T15:31:00.000Z,2016-02-26,15:31,Friday,Afternoon,Sports,Lucas ,Creager,male,27,Young Adult
809492,SawSee,1899-12-31T00:01:18.000Z,2016-02-19T10:01:00.000Z,2016-02-19,10:01,Friday,Morning,Entertainment,Lucas ,Creager,male,27,Young Adult
809492,Cartoon Network,1899-12-31T00:00:03.000Z,2016-03-13T20:55:00.000Z,2016-03-13,20:55,Sunday,Evening,Kids,Lucas ,Creager,male,27,Young Adult
809492,CNN,1899-12-31T00:02:08.000Z,2016-02-21T15:18:00.000Z,2016-02-21,15:18,Sunday,Afternoon,News,Lucas ,Creager,male,27,Young Adult
809492,ICC Cricket World Cup 2011,1899-12-31T01:53:26.000Z,2016-02-27T18:27:00.000Z,2016-02-27,18:27,Saturday,Evening,Sports,Lucas ,Creager,male,27,Young Adult
809492,Trace TV,1899-12-31T00:16:03.000Z,2016-02-28T20:31:00.000Z,2016-02-28,20:31,Sunday,Evening,Entertainment,Lucas ,Creager,male,27,Young Adult
809492,ICC Cricket World Cup 2011,1899-12-31T00:02:30.000Z,2016-03-30T15:56:00.000Z,2016-03-30,15:56,Wednesday,Afternoon,Sports,Lucas ,Creager,male,27,Young Adult
764929,Channel O,1899-12-31T00:01:24.000Z,2016-02-02T12:05:00.000Z,2016-02-02,12:05,Tuesday,Afternoon,Entertainment,Cody ,Condie,male,34,Young Adult
809493,ICC Cricket World Cup 2011,1899-12-31T00:01:40.000Z,2016-03-03T10:00:00.000Z,2016-03-03,10:00,Thursday,Morning,Sports,Earl ,Paradis,male,40,Adult
893029,Supersport Live Events,1899-12-31T01:02:10.000Z,2016-03-24T17:30:00.000Z,2016-03-24,17:30,Thursday,Afternoon,Sports,Bernardo ,Vital,male,43,Adult
893029,ICC Cricket World Cup 2011,1899-12-31T00:06:20.000Z,2016-03-20T17:37:00.000Z,2016-03-20,17:37,Sunday,Afternoon,Sports,Bernardo ,Vital,male,43,Adult
893029,Supersport Live Events,1899-12-31T00:56:42.000Z,2016-03-24T10:37:00.000Z,2016-03-24,10:37,Thursday,Morning,Sports,Bernardo ,Vital,male,43,Adult
2415023,Channel O,1899-12-31T00:06:21.000Z,2016-03-14T17:54:00.000Z,2016-03-14,17:54,Monday,Afternoon,Entertainment,Earl ,Pool,male,35,Young Adult
2415023,Vuzu,1899-12-31T00:00:16.000Z,2016-03-23T22:25:00.000Z,2016-03-23,22:25,Wednesday,Evening,Entertainment,Earl ,Pool,male,35,Young Adult
2415023,M-Net,1899-12-31T00:00:58.000Z,2016-03-12T21:32:00.000Z,2016-03-12,21:32,Saturday,Evening,Entertainment,Earl ,Pool,male,35,Young Adult
2000032,ICC Cricket World Cup 2011,1899-12-31T00:00:08.000Z,2016-03-23T11:35:00.000Z,2016-03-23,11:35,Wednesday,Morning,Sports,Kip ,Slane,male,29,Young Adult
2000032,ICC Cricket World Cup 2011,1899-12-31T00:00:12.000Z,2016-03-23T15:11:00.000Z,2016-03-23,15:11,Wednesday,Afternoon,Sports,Kip ,Slane,male,29,Young Adult
2000032,ICC Cricket World Cup 2011,1899-12-31T00:00:10.000Z,2016-03-23T15:23:00.000Z,2016-03-23,15:23,Wednesday,Afternoon,Sports,Kip ,Slane,male,29,Young Adult
789168,Cartoon Network,1899-12-31T00:01:31.000Z,2016-02-15T21:00:00.000Z,2016-02-15,21:00,Monday,Evening,Kids,Bret ,Creager,male,32,Young Adult
809495,ICC Cricket World Cup 2011,1899-12-31T00:02:52.000Z,2016-02-24T11:35:00.000Z,2016-02-24,11:35,Wednesday,Morning,Sports,Williemae ,Holt,female,35,Young Adult
789171,E! Entertainment,1899-12-31T01:26:00.000Z,2016-02-12T20:07:00.000Z,2016-02-12,20:07,Friday,Evening,Entertainment,Williemae ,Holt,female,34,Young Adult
866733,SuperSport Blitz,1899-12-31T00:51:58.000Z,2016-03-11T15:01:00.000Z,2016-03-11,15:01,Friday,Afternoon,Sports,Len ,Caves,male,38,Adult
866733,SuperSport Blitz,1899-12-31T00:06:10.000Z,2016-03-08T08:50:00.000Z,2016-03-08,08:50,Tuesday,Morning,Sports,Len ,Caves,male,38,Adult
866733,Channel O,1899-12-31T01:36:39.000Z,2016-03-10T19:54:00.000Z,2016-03-10,19:54,Thursday,Evening,Entertainment,Len ,Caves,male,38,Adult
809500,SuperSport Blitz,1899-12-31T00:01:58.000Z,2016-02-19T08:03:00.000Z,2016-02-19,08:03,Friday,Morning,Sports,Lane ,Condie,male,28,Young Adult
809500,Cartoon Network,1899-12-31T00:21:00.000Z,2016-02-20T08:37:00.000Z,2016-02-20,08:37,Saturday,Morning,Kids,Lane ,Condie,male,28,Young Adult
69030,Supersport Live Events,1899-12-31T00:03:18.000Z,2016-03-06T15:32:00.000Z,2016-03-06,15:32,Sunday,Afternoon,Sports,Stacy ,Tancredi,male,37,Adult
832310,SawSee,1899-12-31T00:00:13.000Z,2016-03-05T17:43:00.000Z,2016-03-05,17:43,Saturday,Afternoon,Entertainment,Bret ,Singer,male,37,Adult
2203924,Africa Magic,1899-12-31T00:02:27.000Z,2016-03-25T19:39:00.000Z,2016-03-25,19:39,Friday,Evening,Entertainment,Earline ,Zweifel,female,58,Senior
2203924,Africa Magic,1899-12-31T00:03:17.500Z,2016-03-29T21:03:00.000Z,2016-03-29,21:03,Tuesday,Evening,Entertainment,Earline ,Zweifel,female,58,Senior
2369252,ICC Cricket World Cup 2011,1899-12-31T00:00:00.000Z,2016-03-23T14:36:00.000Z,2016-03-23,14:36,Wednesday,Afternoon,Sports,Hyman ,Restivo,male,30,Young Adult
2369252,E! Entertainment,1899-12-31T00:00:42.000Z,2016-03-24T09:37:00.000Z,2016-03-24,09:37,Thursday,Morning,Entertainment,Hyman ,Restivo,male,30,Young Adult
905393,E! Entertainment,1899-12-31T00:44:06.000Z,2016-03-25T08:46:00.000Z,2016-03-25,08:46,Friday,Morning,Entertainment,Abel ,Beville,male,25,Young Adult
2360394,Supersport Live Events,1899-12-31T00:03:30.000Z,2016-02-25T09:40:00.000Z,2016-02-25,09:40,Thursday,Morning,Sports,Stefan ,Lavoie,male,43,Adult
809504,Vuzu,1899-12-31T00:01:02.500Z,2016-01-08T09:00:00.000Z,2016-01-08,09:00,Friday,Morning,Entertainment,Dion ,Leicht,male,44,Adult
789176,Boomerang,1899-12-31T02:58:13.000Z,2016-01-04T02:13:00.000Z,2016-01-04,02:13,Monday,Night,Kids,Loyd ,Reisinger,male,30,Young Adult
2203929,Vuzu,1899-12-31T00:02:06.500Z,2016-02-22T08:45:00.000Z,2016-02-22,08:45,Monday,Morning,Entertainment,Hugh,Sieren,male,43,Adult
895624,Cartoon Network,1899-12-31T00:00:09.000Z,2016-03-21T20:20:00.000Z,2016-03-21,20:20,Monday,Evening,Kids,Shandra ,Mccollum,female,42,Adult
2203930,Africa Magic,1899-12-31T00:03:21.000Z,2016-02-26T19:02:00.000Z,2016-02-26,19:02,Friday,Evening,Entertainment,Rebecka ,Shkreli,female,39,Adult
2203930,Supersport Live Events,1899-12-31T00:02:50.000Z,2016-03-04T16:36:00.000Z,2016-03-04,16:36,Friday,Afternoon,Sports,Rebecka ,Shkreli,female,39,Adult
2203930,Boomerang,1899-12-31T00:00:13.000Z,2016-03-23T07:21:00.000Z,2016-03-23,07:21,Wednesday,Morning,Kids,Rebecka ,Shkreli,female,39,Adult
2203930,Africa Magic,1899-12-31T00:00:05.500Z,2016-03-19T13:59:00.000Z,2016-03-19,13:59,Saturday,Afternoon,Entertainment,Rebecka ,Shkreli,female,39,Adult
2203930,SuperSport Blitz,1899-12-31T00:18:24.000Z,2016-03-19T22:00:00.000Z,2016-03-19,22:00,Saturday,Evening,Sports,Rebecka ,Shkreli,female,39,Adult
2203930,Break in transmission,1899-12-31T00:00:14.000Z,2016-02-27T17:01:00.000Z,2016-02-27,17:01,Saturday,Afternoon,Technical/Other,Rebecka ,Shkreli,female,39,Adult
2203930,ICC Cricket World Cup 2011,1899-12-31T00:00:50.000Z,2016-02-27T20:22:00.000Z,2016-02-27,20:22,Saturday,Evening,Sports,Rebecka ,Shkreli,female,39,Adult
2203930,Cartoon Network,1899-12-31T00:01:47.000Z,2016-02-28T13:51:00.000Z,2016-02-28,13:51,Sunday,Afternoon,Kids,Rebecka ,Shkreli,female,39,Adult
1063776,Boomerang,1899-12-31T00:00:07.000Z,2016-03-29T21:02:00.000Z,2016-03-29,21:02,Tuesday,Evening,Kids,Abel ,Sytsma,male,31,Young Adult
1063776,CNN,1899-12-31T00:00:56.000Z,2016-03-29T22:21:00.000Z,2016-03-29,22:21,Tuesday,Evening,News,Abel ,Sytsma,male,31,Young Adult
809511,Cartoon Network,1899-12-31T00:02:06.000Z,2016-02-27T18:40:00.000Z,2016-02-27,18:40,Saturday,Evening,Kids,Epifania ,Crotty,female,35,Young Adult
2421104,Trace TV,1899-12-31T00:06:36.000Z,2016-03-28T19:34:00.000Z,2016-03-28,19:34,Monday,Evening,Entertainment,Eli ,Mccown,male,27,Young Adult
2421104,Trace TV,1899-12-31T00:06:09.000Z,2016-03-26T17:40:00.000Z,2016-03-26,17:40,Saturday,Afternoon,Entertainment,Eli ,Mccown,male,27,Young Adult
772341,Channel O,1899-12-31T00:03:45.000Z,2016-03-06T13:58:00.000Z,2016-03-06,13:58,Sunday,Afternoon,Entertainment,Emerson ,Holt,male,31,Young Adult
821033,CNN,1899-12-31T00:00:34.000Z,2016-02-27T09:38:00.000Z,2016-02-27,09:38,Saturday,Morning,News,Len ,Beville,male,32,Young Adult
821033,ICC Cricket World Cup 2011,1899-12-31T00:20:18.000Z,2016-02-27T18:56:00.000Z,2016-02-27,18:56,Saturday,Evening,Sports,Len ,Beville,male,32,Young Adult
821033,DStv Events 1,1899-12-31T00:02:30.000Z,2016-02-28T22:49:00.000Z,2016-02-28,22:49,Sunday,Evening,Technical/Other,Len ,Beville,male,32,Young Adult
893042,ICC Cricket World Cup 2011,1899-12-31T00:01:30.000Z,2016-03-23T08:30:00.000Z,2016-03-23,08:30,Wednesday,Morning,Sports,Cory ,Bilyeu,male,32,Young Adult
930625,Trace TV,1899-12-31T00:22:12.000Z,2016-03-31T18:38:00.000Z,2016-03-31,18:38,Thursday,Evening,Entertainment,Brendan ,Wigfall,male,33,Young Adult
930625,Boomerang,1899-12-31T00:00:00.000Z,2016-03-29T18:17:00.000Z,2016-03-29,18:17,Tuesday,Evening,Kids,Brendan ,Wigfall,male,33,Young Adult
832320,Channel O,1899-12-31T01:16:12.000Z,2016-03-15T17:12:00.000Z,2016-03-15,17:12,Tuesday,Afternoon,Entertainment,Lesli ,Martello,female,32,Young Adult
832320,Channel O,1899-12-31T01:49:03.000Z,2016-02-28T12:22:00.000Z,2016-02-28,12:22,Sunday,Afternoon,Entertainment,Lesli ,Martello,female,32,Young Adult
905414,ICC Cricket World Cup 2011,1899-12-31T00:40:26.000Z,2016-03-30T15:07:00.000Z,2016-03-30,15:07,Wednesday,Afternoon,Sports,Unknown,Unknown,Not Specified,null,Unknown
809516,Trace TV,1899-12-31T00:01:45.000Z,2016-02-21T14:42:00.000Z,2016-02-21,14:42,Sunday,Afternoon,Entertainment,Luanna ,Hoadley,female,23,Young Adult
809516,Trace TV,1899-12-31T01:13:00.000Z,2016-02-22T07:26:00.000Z,2016-02-22,07:26,Monday,Morning,Entertainment,Luanna ,Hoadley,female,23,Young Adult
809516,Africa Magic,1899-12-31T00:00:07.500Z,2016-02-21T17:51:00.000Z,2016-02-21,17:51,Sunday,Afternoon,Entertainment,Luanna ,Hoadley,female,23,Young Adult
789182,Africa Magic,1899-12-31T00:05:05.000Z,2016-02-11T20:57:00.000Z,2016-02-11,20:57,Thursday,Evening,Entertainment,Robby ,Styer,male,34,Young Adult
789182,Channel O,1899-12-31T00:05:21.000Z,2016-02-13T11:54:00.000Z,2016-02-13,11:54,Saturday,Morning,Entertainment,Robby ,Styer,male,34,Young Adult
772343,Africa Magic,1899-12-31T00:00:49.500Z,2016-03-01T16:18:00.000Z,2016-03-01,16:18,Tuesday,Afternoon,Entertainment,Wilburn ,Pilot,male,29,Young Adult
789185,Supersport Live Events,1899-12-31T00:42:08.000Z,2016-01-26T23:50:00.000Z,2016-01-26,23:50,Tuesday,Evening,Sports,Jared ,Woolard,male,27,Young Adult
789185,Supersport Live Events,1899-12-31T00:07:42.000Z,2016-02-01T22:40:00.000Z,2016-02-01,22:40,Monday,Evening,Sports,Jared ,Woolard,male,27,Young Adult
789185,Supersport Live Events,1899-12-31T00:01:50.000Z,2016-02-01T22:02:00.000Z,2016-02-01,22:02,Monday,Evening,Sports,Jared ,Woolard,male,27,Young Adult
789185,Supersport Live Events,1899-12-31T00:00:12.000Z,2016-02-23T21:51:00.000Z,2016-02-23,21:51,Tuesday,Evening,Sports,Jared ,Woolard,male,27,Young Adult
789185,SuperSport Blitz,1899-12-31T00:00:48.000Z,2016-03-01T19:18:00.000Z,2016-03-01,19:18,Tuesday,Evening,Sports,Jared ,Woolard,male,27,Young Adult
958175,Supersport Live Events,1899-12-31T00:00:00.000Z,2016-03-25T09:37:00.000Z,2016-03-25,09:37,Friday,Morning,Sports,Stephen ,Hier,male,57,Senior
866746,Channel O,1899-12-31T00:02:36.000Z,2016-03-09T01:12:00.000Z,2016-03-09,01:12,Wednesday,Night,Entertainment,Efren ,Hoadley,male,27,Young Adult
478172,Boomerang,1899-12-31T00:03:03.000Z,2016-01-10T12:53:00.000Z,2016-01-10,12:53,Sunday,Afternoon,Kids,Loyd ,Mcculloch,male,26,Young Adult
1447831,Break in transmission,1899-12-31T00:00:00.000Z,2016-02-27T20:08:00.000Z,2016-02-27,20:08,Saturday,Evening,Technical/Other,Jared ,Leicht,male,22,Young Adult
1447831,Supersport Live Events,1899-12-31T00:00:00.000Z,2016-02-28T22:12:00.000Z,2016-02-28,22:12,Sunday,Evening,Sports,Jared ,Leicht,male,22,Young Adult
821041,ICC Cricket World Cup 2011,1899-12-31T00:03:50.000Z,2016-02-24T10:30:00.000Z,2016-02-24,10:30,Wednesday,Morning,Sports,Bret ,Mccown,male,37,Adult
821041,Trace TV,1899-12-31T00:00:48.000Z,2016-02-18T12:34:00.000Z,2016-02-18,12:34,Thursday,Afternoon,Entertainment,Bret ,Mccown,male,37,Adult
894569,CNN,1899-12-31T00:00:59.000Z,2016-03-23T16:54:00.000Z,2016-03-23,16:54,Wednesday,Afternoon,News,Wilton ,Tatham,male,45,Adult
2000056,ICC Cricket World Cup 2011,1899-12-31T00:06:50.000Z,2016-03-11T16:53:00.000Z,2016-03-11,16:53,Friday,Afternoon,Sports,Jacinto ,Holt,male,97,Senior
940243,SuperSport Blitz,1899-12-31T00:00:40.000Z,2016-03-24T13:34:00.000Z,2016-03-24,13:34,Thursday,Afternoon,Sports,Loyd ,Singer,male,43,Adult
940243,Africa Magic,1899-12-31T00:10:11.500Z,2016-03-19T07:06:00.000Z,2016-03-19,07:06,Saturday,Morning,Entertainment,Loyd ,Singer,male,43,Adult
940244,SawSee,1899-12-31T00:02:46.000Z,2016-03-25T20:12:00.000Z,2016-03-25,20:12,Friday,Evening,Entertainment,Stefan ,Hoadley,male,26,Young Adult
940244,Vuzu,1899-12-31T00:00:00.000Z,2016-03-25T12:24:00.000Z,2016-03-25,12:24,Friday,Afternoon,Entertainment,Stefan ,Hoadley,male,26,Young Adult
2203948,SuperSport Blitz,1899-12-31T00:00:54.000Z,2016-03-29T07:48:00.000Z,2016-03-29,07:48,Tuesday,Morning,Sports,Irving ,Caves,male,44,Adult
233448,Cartoon Network,1899-12-31T00:05:32.000Z,2016-01-16T13:42:00.000Z,2016-01-16,13:42,Saturday,Afternoon,Kids,Luanna ,Hoadley,female,30,Young Adult
779859,Trace TV,1899-12-31T00:03:27.000Z,2016-01-11T20:14:00.000Z,2016-01-11,20:14,Monday,Evening,Entertainment,Michel ,Arrieta,male,20,Young Adult
779859,Africa Magic,1899-12-31T00:10:21.500Z,2016-01-14T22:33:00.000Z,2016-01-14,22:33,Thursday,Evening,Entertainment,Michel ,Arrieta,male,20,Young Adult
779859,Channel O,1899-12-31T00:02:21.000Z,2016-01-16T19:12:00.000Z,2016-01-16,19:12,Saturday,Evening,Entertainment,Michel ,Arrieta,male,20,Young Adult
779859,Africa Magic,1899-12-31T00:07:50.500Z,2016-01-15T10:12:00.000Z,2016-01-15,10:12,Friday,Morning,Entertainment,Michel ,Arrieta,male,20,Young Adult
789195,Supersport Live Events,1899-12-31T00:00:40.000Z,2016-02-15T22:41:00.000Z,2016-02-15,22:41,Monday,Evening,Sports,Dee ,Biggers,male,22,Young Adult
789195,Supersport Live Events,1899-12-31T00:05:52.000Z,2016-02-19T19:05:00.000Z,2016-02-19,19:05,Friday,Evening,Sports,Dee ,Biggers,male,22,Young Adult
789195,Supersport Live Events,1899-12-31T00:00:22.000Z,2016-02-16T13:15:00.000Z,2016-02-16,13:15,Tuesday,Afternoon,Sports,Dee ,Biggers,male,22,Young Adult
831111,DStv Events 1,1899-12-31T00:01:00.000Z,2016-03-06T14:57:00.000Z,2016-03-06,14:57,Sunday,Afternoon,Technical/Other,Stacy ,Beville,male,35,Young Adult
831111,E! Entertainment,1899-12-31T00:00:36.000Z,2016-03-06T14:58:00.000Z,2016-03-06,14:58,Sunday,Afternoon,Entertainment,Stacy ,Beville,male,35,Young Adult
831111,SuperSport Blitz,1899-12-31T00:01:02.000Z,2016-03-07T19:10:00.000Z,2016-03-07,19:10,Monday,Evening,Sports,Stacy ,Beville,male,35,Young Adult
831111,ICC Cricket World Cup 2011,1899-12-31T00:09:18.000Z,2016-03-26T13:55:00.000Z,2016-03-26,13:55,Saturday,Afternoon,Sports,Stacy ,Beville,male,35,Young Adult
2369305,ICC Cricket World Cup 2011,1899-12-31T00:55:04.000Z,2016-02-19T15:33:00.000Z,2016-02-19,15:33,Friday,Afternoon,Sports,Lane ,Roquemore,male,10,Teen/Child
2369305,ICC Cricket World Cup 2011,1899-12-31T00:01:10.000Z,2016-02-21T11:03:00.000Z,2016-02-21,11:03,Sunday,Morning,Sports,Lane ,Roquemore,male,10,Teen/Child
2369305,ICC Cricket World Cup 2011,1899-12-31T00:02:28.000Z,2016-03-02T16:12:00.000Z,2016-03-02,16:12,Wednesday,Afternoon,Sports,Lane ,Roquemore,male,10,Teen/Child
2369305,Supersport Live Events,1899-12-31T00:00:40.000Z,2016-02-19T11:17:00.000Z,2016-02-19,11:17,Friday,Morning,Sports,Lane ,Roquemore,male,10,Teen/Child
2369305,ICC Cricket World Cup 2011,1899-12-31T00:27:30.000Z,2016-02-28T13:45:00.000Z,2016-02-28,13:45,Sunday,Afternoon,Sports,Lane ,Roquemore,male,10,Teen/Child
2369305,ICC Cricket World Cup 2011,1899-12-31T00:07:54.000Z,2016-03-30T14:23:00.000Z,2016-03-30,14:23,Wednesday,Afternoon,Sports,Lane ,Roquemore,male,10,Teen/Child
809528,Supersport Live Events,1899-12-31T00:00:14.000Z,2016-03-26T20:41:00.000Z,2016-03-26,20:41,Saturday,Evening,Sports,Stefan ,Langenfeld,male,53,Adult
750715,Trace TV,1899-12-31T00:04:03.000Z,2016-01-20T13:21:00.000Z,2016-01-20,13:21,Wednesday,Afternoon,Entertainment,Filiberto ,Beville,male,32,Young Adult
750715,Boomerang,1899-12-31T00:02:08.000Z,2016-01-22T17:33:00.000Z,2016-01-22,17:33,Friday,Afternoon,Kids,Filiberto ,Beville,male,32,Young Adult
750715,SawSee,1899-12-31T00:01:45.000Z,2016-01-17T10:18:00.000Z,2016-01-17,10:18,Sunday,Morning,Entertainment,Filiberto ,Beville,male,32,Young Adult
750715,SuperSport Blitz,1899-12-31T00:07:04.000Z,2016-01-18T13:28:00.000Z,2016-01-18,13:28,Monday,Afternoon,Sports,Filiberto ,Beville,male,32,Young Adult
750715,Vuzu,1899-12-31T00:00:45.500Z,2016-01-16T07:10:00.000Z,2016-01-16,07:10,Saturday,Morning,Entertainment,Filiberto ,Beville,male,32,Young Adult
750715,Supersport Live Events,1899-12-31T00:00:58.000Z,2016-01-25T21:20:00.000Z,2016-01-25,21:20,Monday,Evening,Sports,Filiberto ,Beville,male,32,Young Adult
750715,CNN,1899-12-31T00:00:54.000Z,2016-01-17T10:35:00.000Z,2016-01-17,10:35,Sunday,Morning,News,Filiberto ,Beville,male,32,Young Adult
750715,E! Entertainment,1899-12-31T00:02:10.000Z,2016-01-15T20:21:00.000Z,2016-01-15,20:21,Friday,Evening,Entertainment,Filiberto ,Beville,male,32,Young Adult
750715,Boomerang,1899-12-31T00:00:51.000Z,2016-01-19T19:28:00.000Z,2016-01-19,19:28,Tuesday,Evening,Kids,Filiberto ,Beville,male,32,Young Adult
750715,Africa Magic,1899-12-31T00:00:02.500Z,2016-01-29T21:30:00.000Z,2016-01-29,21:30,Friday,Evening,Entertainment,Filiberto ,Beville,male,32,Young Adult
521933,Supersport Live Events,1899-12-31T00:00:00.000Z,2016-01-15T20:58:00.000Z,2016-01-15,20:58,Friday,Evening,Sports,Unknown,Unknown,Not Specified,null,Unknown
712592,M-Net,1899-12-31T00:00:30.000Z,2016-03-01T05:55:00.000Z,2016-03-01,05:55,Tuesday,Night,Entertainment,Unknown,Unknown,Not Specified,null,Unknown
832337,Supersport Live Events,1899-12-31T00:01:08.000Z,2016-03-13T18:36:00.000Z,2016-03-13,18:36,Sunday,Evening,Sports,Efren ,Langenfeld,male,28,Young Adult
832337,Cartoon Network,1899-12-31T00:12:07.000Z,2016-01-05T09:45:00.000Z,2016-01-05,09:45,Tuesday,Morning,Kids,Efren ,Langenfeld,male,28,Young Adult
940250,Supersport Live Events,1899-12-31T00:13:28.000Z,2016-03-24T14:18:00.000Z,2016-03-24,14:18,Thursday,Afternoon,Sports,Zetta ,Gettys,female,46,Adult
751018,M-Net,1899-12-31T00:00:35.000Z,2016-01-28T19:03:00.000Z,2016-01-28,19:03,Thursday,Evening,Entertainment,Cody ,Leicht,male,27,Young Adult
751018,E! Entertainment,1899-12-31T00:02:00.000Z,2016-01-28T18:57:00.000Z,2016-01-28,18:57,Thursday,Evening,Entertainment,Cody ,Leicht,male,27,Young Adult
611190,E! Entertainment,1899-12-31T00:04:28.000Z,2016-01-12T22:05:00.000Z,2016-01-12,22:05,Tuesday,Evening,Entertainment,Abel ,Woolard,male,32,Young Adult
611190,SawSee,1899-12-31T00:10:47.000Z,2016-01-11T23:35:00.000Z,2016-01-11,23:35,Monday,Evening,Entertainment,Abel ,Woolard,male,32,Young Adult
611190,Trace TV,1899-12-31T00:01:06.000Z,2016-01-18T18:59:00.000Z,2016-01-18,18:59,Monday,Evening,Entertainment,Abel ,Woolard,male,32,Young Adult
611190,Boomerang,1899-12-31T00:17:48.000Z,2016-01-09T13:49:00.000Z,2016-01-09,13:49,Saturday,Afternoon,Kids,Abel ,Woolard,male,32,Young Adult
